id,munin,vereda,longitud,latitud,tipo_fuente,equi_control,tipo_activ,proceso,nseguim,fecha_otro,fecha_ven,vigente,cont_evaluad,tipo_comb,alt_ptemi,diam_ptem,estudio,tit_minero,observacion,Coordenadas
455,Samaca,Pataguy,-73.50530556,5.47911111,Dispersa,NA,Produccion De Coque,Molienda,5,06/24/2009 12:00:00 AM,07/27/2014 12:00:00 AM,No,NA,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion,POINT (-73.50530556 5.47911111)
456,Samaca,La Chorrera,-73.54055556,5.47343056,Caldera / Horno,NA,Produccion De Coque,Horno,3,,01/28/2016 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,20,1.5,Emisiones,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/00,POINT (-73.54055556 5.47343056)
457,Samaca,La Chorrera,-73.54094444,5.47222222,Dispersa,NA,Produccion De Coque,Molienda,3,,01/28/2016 12:00:00 AM,No,Pm-10,NA,,,Emisiones,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/01,POINT (-73.54094444 5.47222222)
458,Samaca,La Chorrera,-73.54068056,5.47348889,Dispersa,NA,Produccion De Coque,Trituracion,3,,01/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/02,POINT (-73.54068056 5.47348889)
459,Samaca,La Chorrera,-73.54008333,5.47305,De Area,NA,Produccion De Coque,Acopio,3,,01/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/03,POINT (-73.54008333 5.47305)
460,Samaca,La Chorrera,-73.54086667,5.47336111,De Area,NA,Produccion De Coque,Acopio,3,,01/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/04,POINT (-73.54086667 5.47336111)
461,Samaca,La Chorrera,-73.53938889,5.47437222,De Area,NA,Produccion De Coque,Acopio,3,,01/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/05,POINT (-73.53938889 5.47437222)
462,Samaca,La Chorrera,-73.53962222,5.47370278,De Area,NA,Produccion De Coque,Acopio,3,,01/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/06,POINT (-73.53962222 5.47370278)
463,Samaca,La Chorrera,-73.54039444,5.47400556,De Area,NA,Produccion De Coque,Acopio,3,,01/28/2016 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renovacion; Antestenia El Expediente Oola-0074/07,POINT (-73.54039444 5.47400556)
464,Sogamoso,Zona Urbana,-72.91285556,5.74850278,Caldera / Horno,NA,Laminacion En Caliente De Acero,Horno,3,,08/13/2017 12:00:00 AM,Si,Nox,Gas Natural,42,1.60000002,Emisiones,NA,Proyecto Que Segun Norma No Requiere De Permiso De Emisiones Teniendo En Cuneta El Combustible Utilizado,POINT (-72.91285556 5.74850278)
465,Sogamoso,Zona Urbana,-72.89252222,5.75486111,Dispersa,Filtro De Manga,Produccion De Clinker Y Calcinacion De Minerales,Molienda,3,,06/21/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89252222 5.75486111)
466,Sogamoso,Zona Urbana,-72.89225,5.75538056,Caldera / Horno,Filtro De Manga,Produccion De Clinker Y Calcinacion De Minerales,Horno,3,,06/21/2015 12:00:00 AM,No,Pm-10; So2; Nox,Carbon,,,Emisiones,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89225 5.75538056)
467,Sogamoso,Zona Urbana,-72.89248056,5.75522222,Caldera / Horno,Filtro De Manga,Produccion De Clinker Y Calcinacion De Minerales,Horno,3,,06/21/2015 12:00:00 AM,No,Pm-10; So2; Nox,Carbon,,,Emisiones,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89248056 5.75522222)
468,Sogamoso,Zona Urbana,-72.89225,5.754925,De Area,NA,Produccion De Clinker Y Calcinacion De Minerales,Acopio,3,,06/21/2015 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Proyecto Con Solicitud De Renocacion Del Permiso De Emisiones; En Espera De Pronunciacion De La Corporacion,POINT (-72.89225 5.754925)
469,Samaca,Loma Redonda,-73.56891667,5.45596944,Caldera / Horno,NA,Produccion De Coque,Horno,4,,10/31/2013 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,30,2.5,Emisiones,NA,Con Auto 572 De 11 De Abril De 2014 Se Inicia Tramite De Modificacion Del Permiso De Emisiones Atmosfericas;(Folio 614) Y Requerimientos Para La Modificacion. Cuenta Con Requerimientos Mediante Oficio 1472 De 12 De Febrero De 2016 (Folio 639) Por Parte D,POINT (-73.56891667 5.45596944)
470,Samaca,Salamanca,-73.51433333,5.46066667,De Area,NA,Fabricacion De Coque,Acopio,4,,04/18/2013 12:00:00 AM,No,Pm-10,NA,,,Calidad Del Aire,NA,Era El Expediente Oola-0072/01; Proyecto Con Cese De Actividades Y Con Solicitud De Renovacion Del Permiso De Emisiones,POINT (-73.51433333 5.46066667)
471,Samaca,Salamanca,-73.51372222,5.46202778,Caldera / Horno,NA,Fabricacion De Coque,Horno,4,,04/18/2013 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,30,1,Emisiones,NA,Era El Expediente Oola-0072/01; Proyecto Con Cese De Actividades Y Con Solicitud De Renovacion Del Permiso De Emisiones,POINT (-73.51372222 5.46202778)
472,Samaca,Salamanca,-73.51352778,5.46205556,Caldera / Horno,NA,Fabricacion De Coque,Horno,4,,04/18/2013 12:00:00 AM,No,Mp; So2; Hct; Dioxinas; Furanos,Carbon,30,1,Emisiones,NA,Era El Expediente Oola-0072/01; Proyecto Con Cese De Actividades Y Con Solicitud De Renovacion Del Permiso De Emisiones,POINT (-73.51352778 5.46205556)
473,Moniquira,Pueblo Viejo,-73.58621944,5.89929722,Dispersa,NA,Explotacion Y Beneficio De Un Yacimiento De Caliza,Trituracion,3,,11/09/2012 12:00:00 AM,No,Pm-10,Acpm,2,,Calidad Del Aire,01309-15,Actividad Quq Quedo Supeditado A La Entrega Del Estudio De Calidad De Aire Y Este Fue Entregado 6 Anos Despues; Este No Cumple Cabalmente Con El Protocolo. Por Lo Que A La Fecha No Cuenta Con Permiso,POINT (-73.58621944 5.89929722)
474,Moniquira,Pueblo Viejo,-73.58621667,5.89926111,Dispersa,NA,Explotacion Y Beneficio De Un Yacimiento De Caliza,Trituracion,3,,11/09/2012 12:00:00 AM,No,Pm-10,Acpm,2,,Calidad Del Aire,01309-15,Actividad Quq Quedo Supeditado A La Entrega Del Estudio De Calidad De Aire Y Este Fue Entregado 6 Anos Despues; Este No Cumple Cabalmente Con El Protocolo. Por Lo Que A La Fecha No Cuenta Con Permiso,POINT (-73.58621667 5.89926111)
475,Moniquira,Pueblo Viejo,-73.5853,5.89887778,De Area,NA,Explotacion Y Beneficio De Un Yacimiento De Caliza,Acopio,3,,11/09/2012 12:00:00 AM,No,Pm-11,NA,,,Calidad Del Aire,01309-15,Actividad Quq Quedo Supeditado A La Entrega Del Estudio De Calidad De Aire Y Este Fue Entregado 6 Anos Despues; Este No Cumple Cabalmente Con El Protocolo. Por Lo Que A La Fecha No Cuenta Con Permiso,POINT (-73.5853 5.89887778)
476,Tibasosa,Pena Negra,-73.00463889,5.80416667,Caldera / Horno,Filtro De Manga,Elaboracion De Cerveza,Horno,2,,11/25/2020 12:00:00 AM,Si,Mp; So2; Nox,Carbon,30.39999962,2.55999994,Emisiones,NA,NA,POINT (-73.00463889 5.80416667)
477,Tibasosa,Pena Negra,-73.00486111,5.80444444,Caldera / Horno,NA,Elaboracion De Cerveza,Horno,2,,11/25/2020 12:00:00 AM,Si,Nox,NA,22,1,NA,NA,Caldera Que Utiliza Como Combustible Gas Proceso Anaerobio De Los Istemas De Tratamiento De Las Aguas Residuales,POINT (-73.00486111 5.80444444)
478,Samaca,La Chorrera,-73.54586389,5.47160278,Caldera / Horno,NA,Produccion De Coque,Horno,3,,11/23/2017 12:00:00 AM,Si,Mp; So2; Hct; Dioxinas; Furanos,Carbon,18,1,Emisiones,NA,El Proyecto Se Encuentra Activo; Sin Embargo Tiene Medida De Suspension De Actividades Co Resolucion 2313 De 2014,POINT (-73.54586389 5.47160278)
479,Samaca,Loma Redonda,-73.55933333,5.46525,Caldera / Horno,Otro,Planta De Coquizacion De 42 Hornos Tipo Colmena,Horno,3,,10/25/2016 12:00:00 AM,Si,Mp; Sox; Hct,Carbon,14,1.39999998,Emisiones,NA,NA,POINT (-73.55933333 5.46525)
480,Samaca,Loma Redonda,-73.55722222,5.465,Caldera / Horno,Otro,Planta De Coquizacion De 100 Hornos Tipo Colmena,Horno,3,,05/25/2013 12:00:00 AM,No,Mp; So2; Hct,Carbon,22,1.29999995,Emisiones,NA,No Se Encuentra Vigente Mediante Resolucion; Sin Embargo Se Realizo Solicitud De Renovacion Y La Corporacion Dio Inicio A Tramite,POINT (-73.55722222 5.465)
481,Samaca,Loma Redonda,-73.57333333,5.46611111,Caldera / Horno,Otro,Planta De Coquizacion De 100 Hornos Tipo Colmena,Horno,3,,12/28/2010 12:00:00 AM,No,Mp; Dioxidos De Azufre; Hidrocarburos Totales; Di*,Carbon,27,3,Emisiones,NA,No Se Encuentra Vigente Mediante Resolucion; Sin Embargo Se Realizo Solicitud De Renovacion Y La Corporacion Dio Inicio A Tramite,POINT (-73.57333333 5.46611111)
482,Pesca,Chincua,-73.04077778,5.57426667,Caldera / Horno,Filtro De Manga,Fabricacion De Fertilizantes,Horno,3,07/13/2009 12:00:00 AM,07/13/2014 12:00:00 AM,No,Mp; So2; Nox; Hcl; Hf,Carbon,19.95000076,0.69999999,Emisiones,NA,Permiso Vencido,POINT (-73.04077778 5.57426667)
483,Pesca,Chincua,-73.04086111,5.57426111,Caldera / Horno,Filtro De Manga,Fabricacion De Fertilizantes,Horno,3,07/13/2009 12:00:00 AM,07/13/2014 12:00:00 AM,No,Mp; So2; Nox,Carbon,22.18000031,0.73000002,Emisiones,NA,Permiso Vencido,POINT (-73.04086111 5.57426111)
484,Pesca,Chincua,-73.04100278,5.57365556,Caldera / Horno,NA,Fabricacion De Fertilizantes,Horno,3,07/13/2009 12:00:00 AM,07/13/2014 12:00:00 AM,No,NA,NA,,,NA,NA,Permiso Vencido,POINT (-73.04100278 5.57365556)
485,San Pablo De Borbur,San Martin,-74.12111111,5.65916667,Caldera / Horno,Filtro De Manga,Planta De Asfalto,Horno,0,,,NA,NA,Fuel Oil,16,1,Emisiones,NA,Permiso Temporal,POINT (-74.12111111 5.65916667)
486,Topaga,San Juan Nepomuceno,-72.85373333,5.76874167,De Area,Otro,Centro De Trituracion Y Acopio De Carbo,Acopio,2,,06/15/2018 12:00:00 AM,Si,NA,NA,,,NA,NA,A Pesar De No Haber Instalado Trituradora Y Molino; De Igual Forma Que No Se Ha Hecho Acopio De La Cantidad De Material Contemplada En El Permiso; Deben Cumplir Con Los Requerimientos Como Estudio De Calidad De Aire; Del Cual No Se Encuentra Informacion,POINT (-72.85373333 5.76874167)
487,Sogamoso,Zona Urbana,-72.89691667,5.75711111,De Area,Otro,Descargue; Almacenamiento Y/O Apilamiento Transitorio; Trituracion Y Cargue De Carbon,Acopio,3,,09/02/2013 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,No Se Encuentra Vigente Mediante Resolucion; Sin Embargo Se Realizo Solicitud De Renovacion Y La Corporacion No Ha Decidido Dicho Tramite,POINT (-72.89691667 5.75711111)
488,Tibasosa,La Carrera,-72.96797222,5.72063889,Dispersa,Otro,Mineria De Caliza,Acopio,4,,,Si,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra En Proceso De Renovacion,POINT (-72.96797222 5.72063889)
489,Tibasosa,Ayalas,-73.01801389,5.75076111,Dispersa,Otro,Mineria De Caliza,Acopio,3,,,Si,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra Inactiva,POINT (-73.01801389 5.75076111)
490,Nobsa,Chameza Menor,-72.92280556,5.77336111,Dispersa,Otro,Mineria De Caliza,Acopio,6,,,Si,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra En Proceso De Renovacion,POINT (-72.92280556 5.77336111)
491,Duitama,San Lorenzo,-73.06294444,5.79083333,Incineracion,Otro,Elaboracion De Perfiles Mediante Palanquilla,Horno,2,,04/09/2019 12:00:00 AM,Si,Mp; Dioxidos De Azufre; Dioxidos De Nitrogeno,Fuel Oil,13.5,0.60000002,Emisiones,NA,NA,POINT (-73.06294444 5.79083333)
492,Busbanza,Tonemi,-72.86106111,5.83150833,Dispersa,Otro,Mineria De Caliza,Acopio,2,,,Si,Pm-10,NA,,,Calidad Del Aire,NA,Se Encuentra Inactiva,POINT (-72.86106111 5.83150833)
493,Nobsa,Bonza,-72.93181944,5.76381389,Caldera / Horno,Filtro De Manga,Produccion De Cemento,Horno,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Mp; So2; No2; Carbono Organico Total; Hct; Dioxin*,Carbon,103,3.74000001,Emisiones,NA,Horno De Clinker,POINT (-72.93181944 5.76381389)
494,Nobsa,Zona Urbana,-72.93254444,5.76456389,Caldera / Horno,Filtro De Manga,Produccion De Cemento,Horno,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,36,2.70000005,Emisiones,NA,Enfriador De Clinker,POINT (-72.93254444 5.76456389)
495,Nobsa,Zona Urbana,-72.93205556,5.76404722,Dispersa,Filtro De Manga,Produccion De Cemento,Molienda,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),Carbon,32.5,1.25,Emisiones,NA,Molino De Carbon,POINT (-72.93205556 5.76404722)
496,Nobsa,Zona Urbana,-72.93345833,5.77753889,Dispersa,Filtro De Manga,Produccion De Cemento,Molienda,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),Carbon,93.09999847,33.79999924,Emisiones,NA,Molino De Cemento 1,POINT (-72.93345833 5.77753889)
497,Nobsa,Zona Urbana,-72.93359722,5.76392778,Dispersa,Filtro De Manga,Produccion De Cemento,Molienda,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),Carbon,26.5,0.97000003,Emisiones,NA,Molino De Cemento 2,POINT (-72.93359722 5.76392778)
498,Nobsa,Zona Urbana,-72.93348889,5.7633,Dispersa,Filtro De Manga,Produccion De Cemento,Molienda,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Mp; So2; No2,Gas Natural,32,3.4000001,Emisiones,NA,Molino De Cemento 3,POINT (-72.93348889 5.7633)
499,Nobsa,Zona Urbana,-72.93024722,5.76269444,Dispersa,Filtro De Manga,Produccion De Cemento,Molienda,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,16,0.88,Emisiones,NA,Trituradora Hazemag,POINT (-72.93024722 5.76269444)
501,Nobsa,Bonza,-72.93355556,5.76763889,De Area,Filtro De Manga,Produccion De Cemento,Acopio,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Patio Materias Primas (Puzolana; Yeso Y Escoria),POINT (-72.93355556 5.76763889)
502,Nobsa,Bonza,-72.93469722,5.76608333,De Area,Filtro De Manga,Produccion De Cemento,Acopio,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Patio Materias Primas (Carbon),POINT (-72.93469722 5.76608333)
503,Nobsa,Bonza,-72.9339,5.76611944,De Area,Filtro De Manga,Produccion De Cemento,Acopio,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Patio Materias Primas (Yeso Importado),POINT (-72.9339 5.76611944)
504,Nobsa,Zona Urbana,-72.92731944,5.76124167,De Area,Filtro De Manga,Produccion De Cemento,Acopio,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Patio Materias Primas Uno (Mineral De Hierro),POINT (-72.92731944 5.76124167)
505,Nobsa,Zona Urbana,-72.92889167,5.7618,De Area,Filtro De Manga,Produccion De Cemento,Acopio,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Patio Materias Primas Dos (Mineral De Hierro),POINT (-72.92889167 5.7618)
506,Nobsa,Zona Urbana,-72.92902222,5.762375,De Area,Filtro De Manga,Produccion De Cemento,Acopio,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Acopio Materias Primas Prehomogenizado (Caliza),POINT (-72.92902222 5.762375)
507,Nobsa,Bonza,-72.93411944,5.76466389,Dispersa,Filtro De Manga,Produccion De Cemento,Molienda,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Trituradora Pensilvania (Puzolana),POINT (-72.93411944 5.76466389)
508,Nobsa,Bonza,-72.93591944,5.76653333,Dispersa,Filtro De Manga,Produccion De Cemento,Molienda,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Trituradora Y Cribadora Bedeschi (Yeso Y Escoria),POINT (-72.93591944 5.76653333)
509,Nobsa,Zona Urbana,-72.93228611,5.76299167,NA,NA,Produccion De Cemento,NA,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,NA,NA,,,NA,NA,Almacenamiento Y Tratamiento De Residuos Gruesos,POINT (-72.93228611 5.76299167)
510,Nobsa,Bonza,-72.93061667,5.76369167,NA,NA,Produccion De Cemento,NA,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,NA,NA,,,NA,NA,Almacenamiento Y Tratamiento De Residuos Finos,POINT (-72.93061667 5.76369167)
511,Nobsa,Zona Urbana,-72.93061667,5.76185833,NA,NA,Produccion De Cemento,NA,2,08/18/2010 12:00:00 AM,08/18/2015 12:00:00 AM,No,NA,NA,,,NA,NA,Taller Automotor,POINT (-72.93061667 5.76185833)
512,Samaca,Loma Redonda,-73.56619444,5.46319444,Caldera / Horno,Otro,Produccion De Coque,Horno,4,,,Si,Mp; Sox; Hct,Carbon,15,1,Emisiones,NA,En Espera De Requerimientos,POINT (-73.56619444 5.46319444)
513,Samaca,Loma Redonda,-73.56266389,5.46776111,Caldera / Horno,Otro,Produccion De Coque,Horno,4,,,Si,Mp; So2; Hct,Carbon,18,1.5,Emisiones,NA,Con Evaluacion De Renovacion De Permiso De Emisiones Atmosfericas Pendiente,POINT (-73.56266389 5.46776111)
514,Tibasosa,La Carrera,-72.96155,5.71393333,Caldera / Horno,Otro,Trituracion Y Produccion De Cal,Horno,3,,09/09/2017 12:00:00 AM,Si,NA,Coque,12,0.80000001,NA,NA,Mediante Concepto At-0039/15 Se Solicito Iniciar Proceso Administrativo Sancionatorio,POINT (-72.96155 5.71393333)
515,Samaca,Salamanca,-73.51340278,5.47897222,Caldera / Horno,Otro,Produccion De Coque,Horno,4,,11/08/2014 12:00:00 AM,Si,Mp; Sox; Hct,Carbon,18,1,Emisiones,NA,Se Encuentra En Espera De Proceso De Renovacion,POINT (-73.51340278 5.47897222)
516,Samaca,Salamanca,-73.51395833,5.47830278,Caldera / Horno,Otro,Produccion De Coque,Horno,4,,,Si,Mp; So2,Carbon,15,2,Emisiones,NA,Con Evaluacion De Renovacion De Permiso De Emisiones Atmosfericas Pendiente,POINT (-73.51395833 5.47830278)
517,Covarachia,Penalisa,-72.68972222,6.50305556,De Area,Otro,Trituracion,Trituracion,0,,,NA,NA,NA,,,Calidad Del Aire,NA,NA,POINT (-72.68972222 6.50305556)
518,Nobsa,Guaquida,-72.94028333,5.75896389,De Area,Ciclones,Trituracion,Trituracion,0,,,NA,NA,NA,,,Calidad Del Aire,NA,NA,POINT (-72.94028333 5.75896389)
519,Sogamoso,Zona Urbana,-72.89633333,5.756,De Area,NA,Descargue; Almacenamiento Y/O Apilamiento Transitorio; Trituracion Y Cargue De Carbon,Acopio,4,,06/30/2014 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Proyecto Vencido Desde El 2014; Si Solicitud De Renovacion; Se Envia A Archivo Definitivo,POINT (-72.89633333 5.756)
520,Topaga,San Juan Nepomuceno,-72.87552778,5.76675,De Area,NA,Descargue; Almacenamiento; Trituracion Y/O Comercializacion De Carbon,Acopio,3,,06/16/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-72.87552778 5.76675)
521,Topaga,San Juan Nepomuceno,-72.87733333,5.76675,De Area,NA,Descargue; Almacenamiento; Trituracion Y/O Comercializacion De Carbon,Acopio,3,,06/16/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-72.87733333 5.76675)
522,Topaga,San Juan Nepomuceno,-72.87755556,5.76527778,Dispersa,NA,Descargue; Almacenamiento; Trituracion Y/O Comercializacion De Carbon,Molienda,3,,06/16/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-72.87755556 5.76527778)
523,Topaga,San Juan Nepomuceno,-72.87666667,5.76358333,De Area,NA,Descargue; Almacenamiento Y/O Apilamiento Transitorio; Trituracion Y Cargue De Carbon,Acopio,2,,12/29/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Se Encuentra Con Solicitud De Renovacion Del Permiso,POINT (-72.87666667 5.76358333)
524,Topaga,San Juan Nepomuceno,-72.87733333,5.76675,De Area,NA,Descargue; Almacenamiento Y/O Apilamiento Transitorio; Trituracion Y Cargue De Carbon,Acopio,2,,12/29/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Se Encuentra Con Solicitud De Renovacion Del Permiso,POINT (-72.87733333 5.76675)
525,Topaga,San Juan Nepomuceno,-72.87755556,5.76527778,Dispersa,NA,Descargue; Almacenamiento Y/O Apilamiento Transitorio; Trituracion Y Cargue De Carbon,Molienda,2,,12/29/2015 12:00:00 AM,No,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,Se Encuentra Con Solicitud De Renovacion Del Permiso,POINT (-72.87755556 5.76527778)
526,Topaga,San Juan Nepomuceno,-72.87213889,5.76819444,De Area,NA,Descargue; Almacenamiento Y/O Apilamiento Transitorio; Trituracion Y Cargue De Carbon,Acopio,2,,12/27/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-72.87213889 5.76819444)
527,Topaga,San Juan Nepomuceno,-72.87218611,5.76741667,Dispersa,NA,Descargue; Almacenamiento Y/O Apilamiento Transitorio; Trituracion Y Cargue De Carbon,Molienda,2,,12/27/2017 12:00:00 AM,Si,Material Particulado (Mp),NA,,,Calidad Del Aire,NA,NA,POINT (-72.87218611 5.76741667)
528,Sogamoso,Zona Urbana,-72.90751389,5.74963889,Secado,NA,Trituracion Y Produccion De Mezcla Asfaltica,Horno,2,,12/05/2017 12:00:00 AM,Si,Material Particulado (Mp),Fuel Oil,16.5,0.69999999,Emisiones,NA,NA,POINT (-72.90751389 5.74963889)
529,Sogamoso,Zona Urbana,-72.90975,5.74961111,Caldera / Horno,NA,Produccion De Clinker,Horno,4,,07/26/2016 12:00:00 AM,No,Mp; So2; Nox,Carbon,41,1.5,Emisiones,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.90975 5.74961111)
530,Sogamoso,Zona Urbana,-72.91053889,5.74916389,De Area,NA,Produccion De Clinker,Acopio,4,,07/26/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.91053889 5.74916389)
531,Sogamoso,Zona Urbana,-72.90991667,5.74903889,Dispersa,NA,Produccion De Clinker,Molienda,4,,07/26/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.90991667 5.74903889)
532,Sogamoso,Zona Urbana,-72.91016667,5.74944444,Dispersa,NA,Produccion De Clinker,Molienda,4,,07/26/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.91016667 5.74944444)
533,Sogamoso,Zona Urbana,-72.90994444,5.74961111,Caldera / Horno,NA,Produccion De Clinker,Horno,4,,07/26/2016 12:00:00 AM,No,Mp; So2; Nox,Carbon,36,0.5,Emisiones,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.90994444 5.74961111)
534,Sogamoso,Zona Urbana,-72.90986111,5.74868333,De Area,NA,Produccion De Clinker,Acopio,4,,07/26/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.90986111 5.74868333)
535,Sogamoso,Zona Urbana,-72.90986111,5.74868333,De Area,NA,Produccion De Clinker,Acopio,4,,07/26/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.90986111 5.74868333)
536,Sogamoso,Zona Urbana,-72.90946389,5.74919722,De Area,NA,Produccion De Clinker,Acopio,4,,07/26/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.90946389 5.74919722)
537,Sogamoso,Zona Urbana,-72.90931667,5.74990278,De Area,NA,Produccion De Clinker,Acopio,4,,07/26/2016 12:00:00 AM,No,Material Particulado (Mp),NA,,,NA,NA,Proyecto Con Solicitud De Renovacion Del Permiso,POINT (-72.90931667 5.74990278)
538,Corrales,Reyes Patria,-72.83441667,5.80837778,De Area,Otro,Trituradora De Carbon,Trituracion,0,,,NA,NA,NA,,,Calidad Del Aire,NA,NA,POINT (-72.83441667 5.80837778)
